entity_key,hubs,stratum,inclusion_probability,sampling_weight,reviewer_a,reviewer_b,reference_observed_at,evidence_ref,review_label,reason
1117011000100100021,sukmyung,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1117012800100400424,yongsan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1123010800101020110,kyunghee,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1123010600103870009,jangan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1117011000100100023,sukmyung,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1171010100100270008,jamsil,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1156012100100580076,mullae,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1153010100106920000,mullae,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1165010800116230002,nambu,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1129012500100150038,anam,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111016200101050006,gwangjang,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111014200100880018,samcheong,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1147010100110080014,mokdong-yc,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1144012000103840013,hapjeong,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1168010700105160001,garosugil,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1120011400106700027,seoulsup,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1117013100107320173,hannam|itaewon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111015300101340000,ikseon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1171010500101580003,jamsil|songridan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111014300100870001,samcheong,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1138010400104550006,yeonsinnae,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1129012600100360000,anam,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1120011400106560450,seoulsup,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1168010800100060007,garosugil,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1123010300103480003,cheongnyangni,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1123010300108860013,cheongnyangni,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1111011300100320030,seochon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114015800100240003,chungmuro|euljiro|myeongdong,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1144012000103950163,hongdae,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1138010600101850004,yeonsinnae,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1168010800101850009,nonhyeon,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1120011500102990223,seongsu,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1144012400102520018,yeonnam,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1144012200103900011,hapjeong,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1130510100101620014,suyu,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1129012200101180007,anam,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1171010500101560005,songridan,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1130510200104640005,suyu,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114011800101340000,namdaemun,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1162010200115150001,nokdu,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1114014800100180181,dongdaemun,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1168010400101230016,cheongdam,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
1129012500100860012,anam,unknown_or_proxy|eligible=False|flagged=False,0.005025125628140704,199.0,,,,,unresolved,independent_review_not_performed
